Fuel Type,Allowance,Charge Type,October 2022 - December 2022,January 2023 - March 2023,April 2023 - June 2023,July 2023 - September 2023,October 2023 - December 2023,January 2024 - March 2024,April 2024 - June 2024,July 2024 - September 2024,October 2024 - December 2024,January 2025 - March 2025,April 2025 - June 2025,July 2025 - September 2025,October 2025 - December 2025,January 2026 - March 2026,April 2026 - June 2026,Allowance Value,Payment Method,Tab Category,Cap Period,Start Date,End Date,Subtotal (UR/SC),Total Bill,% of Subtotal,% of Total Bill
Electricity Single-Rate,Direct Fuel,Unit Rate,312.4290248309983,367.324220692926,261.3869836054272,158.175848686746,133.1282802381006,130.89568951432335,95.64051390421595,81.29105165373845,93.1522551826044,91.5800148227627,99.94622899967631,90.90846359239728,89.46692006632169,87.21332777112976,82.260072128172,98.53,Standard Credit,Wholesale Costs,,,,1421.9109924795189,1795.8091404926765,6.93%,5.49%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,656.2798670652555,884.8192795043922,-0.04%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,656.2798670652555,1063.4098838784298,-0.04%,-0.02%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,656.2798670652555,825.4751400124426,-0.04%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,656.2798670652555,1795.8091404926765,-0.04%,-0.01%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,835.1126774018225,884.8192795043922,-0.03%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,835.1126774018225,1063.4098838784298,-0.03%,-0.02%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,835.1126774018225,825.4751400124426,-0.03%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,835.1126774018225,1795.8091404926765,-0.03%,-0.01%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,697.9210781533338,884.8192795043922,-0.04%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,697.9210781533338,1063.4098838784298,-0.04%,-0.02%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,697.9210781533338,825.4751400124426,-0.04%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,697.9210781533338,1795.8091404926765,-0.04%,-0.01%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,1421.9109924795189,884.8192795043922,-0.02%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,1421.9109924795189,1063.4098838784298,-0.02%,-0.02%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,1421.9109924795189,825.4751400124426,-0.02%,-0.03%
Electricity Single-Rate,Backwardation,Unit Rate,115.04454132867527,395.0278927563417,256.4745729644656,-55.9609497558152,-32.396859511386765,9.331462766761968,-4.192213073579618,-20.11283050261756,-6.623174538821097,11.253165019418265,11.253165019418264,0.0,4.329879772815273,12.439138955364967,7.751207428566502,-0.25,Standard Credit,Wholesale Costs,,,,1421.9109924795189,1795.8091404926765,-0.02%,-0.01%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,74.87,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,74.18%,9.8%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,3.16,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,3.13%,0.41%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,2.65,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,2.62%,0.35%
Gas,HAP,Standing Charge,,,,,,,,,,,,,,,,1.39,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,1.38%,0.18%
Gas,IC,Standing Charge,,,,,,,,,,,,,,,,11.27,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,11.16%,1.48%
Gas,SMNCC,Standing Charge,,,,,,,,,,,,,,,,-4.09,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.93589951371024,763.6822461777582,-4.05%,-0.54%
Gas,WHD,Standing Charge,9.950486379774244,9.950486379774244,10.2986378209065,10.2986378209065,10.2986378209065,10.2986378209065,10.909265371253545,10.909265371253545,10.909265371253545,10.909265371253545,10.979819636605352,10.979819636605352,19.505362726406553,22.915579962327037,3.4102172359204843,3.41,Direct Debit,Policy Cost Allowances,,,,100.93589951371024,763.6822461777582,3.38%,0.45%
Gas,WHD,Standing Charge,9.950486379774244,9.950486379774244,10.2986378209065,10.2986378209065,10.2986378209065,10.2986378209065,10.909265371253545,10.909265371253545,10.909265371253545,10.909265371253545,10.979819636605352,10.979819636605352,19.505362726406553,22.915579962327037,3.4102172359204843,3.41,Direct Debit,Policy Cost Allowances,,,,100.93589951371024,763.6822461777582,3.38%,0.45%
Gas,WHD,Standing Charge,9.950486379774244,9.950486379774244,10.2986378209065,10.2986378209065,10.2986378209065,10.2986378209065,10.909265371253545,10.909265371253545,10.909265371253545,10.909265371253545,10.979819636605352,10.979819636605352,19.505362726406553,22.915579962327037,3.4102172359204843,3.41,Direct Debit,Policy Cost Allowances,,,,100.93589951371024,763.6822461777582,3.38%,0.45%
Gas,GGL,Standing Charge,2.6928799999999997,2.6928799999999997,0.44530000000000003,0.44530000000000003,0.44530000000000003,0.44530000000000003,0.38325,0.38325,0.38325,0.38325,2.99665,2.99665,2.99665,2.99665,3.8179000000000003,3.82,Direct Debit,Policy Cost Allowances,,,,100.93589951371024,763.6822461777582,3.78%,0.5%
Gas,Gas Transmission ,Unit Rate,0.0,0.0,0.0,11.224859841051341,13.504859817596701,13.504859817596701,12.676408068634846,12.676408068634846,7.180408125172879,7.180408125172879,12.531597940228385,12.531597940228385,14.633461716131071,14.02373414462561,16.282039112217547,13.45,Direct Debit,Network Costs,,,,662.7463466640479,763.6822461777582,2.03%,1.76%
Gas,Gas Distribution ,Unit Rate,0.0,0.0,0.0,147.20393098136236,147.20393098136236,147.20393098136236,150.4446210624382,150.4446210624382,150.4446210624382,150.4446210624382,163.1177511682951,163.1177511682951,170.49643952738285,163.39242121374193,200.00416391720987,165.22,Direct Debit,Network Costs,,,,662.7463466640479,763.6822461777582,24.93%,21.63%
Gas,CO,Unit Rate,,,,,,,,,,,,,,,,28.91,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,4.36%,3.79%
Gas,DRC,Unit Rate,,,,,,,,,,,,,,,,20.38,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,3.07%,2.67%
Gas,EBIT,Unit Rate,,,,,,,,,,,,,,,,18.27,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,2.76%,2.39%
Gas,HAP,Unit Rate,,,,,,,,,,,,,,,,6.91,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,1.04%,0.91%
Gas,IC,Unit Rate,,,,,,,,,,,,,,,,4.21,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,0.63%,0.55%
Gas,SMNCC,Unit Rate,,,,,,,,,,,,,,,,-1.84,Direct Debit,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,662.7463466640479,763.6822461777582,-0.28%,-0.24%
Gas,FiT,Unit Rate,5.6258217510753665,5.6258217510753665,6.449515199834506,6.449515199834506,7.033266728028733,7.033266728028733,7.639091705649225,7.639091705649225,7.31667345560668,7.31667345560668,7.532858091399762,7.532858091399762,7.141389693677252,7.141389693677252,7.698273952389116,7.7,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,1.16%,1.01%
Gas,ECO,Unit Rate,5.24117789946601,5.24117789946601,7.123925238994195,7.123925238994195,7.123270099736199,7.123270099736199,8.699329123454325,8.699329123454325,8.68652948434914,8.68652948434914,8.737701246393105,8.737701246393105,8.905061303840878,8.905061303840878,-,0.0,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.0%,0.0%
Gas,WHD (unit rate),Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.006199122053527,5.01,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.76%,0.66%
Gas,AAHEDC,Unit Rate,0.40669999999999995,0.40669999999999995,0.45951829137287103,0.45951829137287103,0.42038,0.42038,0.4551192437813739,0.4551192437813739,0.42145,0.42145,0.4355925993650476,0.4355925993650476,0.40984,0.40984,0.4285477083002436,0.43,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.06%,0.06%
Gas,NCC,Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927551988981379,0.927551988981379,0.9245527805406587,0.9245527805406587,1.1378363640056073,1.14,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.17%,0.15%
Gas,nRAB,Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718798737085214,4.381708630683944,4.16,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.63%,0.54%
Gas,FiT,Unit Rate,5.6258217510753665,5.6258217510753665,6.449515199834506,6.449515199834506,7.033266728028733,7.033266728028733,7.639091705649225,7.639091705649225,7.31667345560668,7.31667345560668,7.532858091399762,7.532858091399762,7.141389693677252,7.141389693677252,7.698273952389116,7.7,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,1.16%,1.01%
Gas,ECO,Unit Rate,5.24117789946601,5.24117789946601,7.123925238994195,7.123925238994195,7.123270099736199,7.123270099736199,8.699329123454325,8.699329123454325,8.68652948434914,8.68652948434914,8.737701246393105,8.737701246393105,8.905061303840878,8.905061303840878,-,0.0,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.0%,0.0%
Gas,WHD (unit rate),Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.006199122053527,5.01,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.76%,0.66%
Gas,AAHEDC,Unit Rate,0.40669999999999995,0.40669999999999995,0.45951829137287103,0.45951829137287103,0.42038,0.42038,0.4551192437813739,0.4551192437813739,0.42145,0.42145,0.4355925993650476,0.4355925993650476,0.40984,0.40984,0.4285477083002436,0.43,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.06%,0.06%
Gas,NCC,Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927551988981379,0.927551988981379,0.9245527805406587,0.9245527805406587,1.1378363640056073,1.14,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.17%,0.15%
Gas,nRAB,Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718798737085214,4.3794605180731745,4.14,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.62%,0.54%
Gas,ECO,Unit Rate,1.7360420655827042,1.7360420655827042,1.933978746453737,1.933978746453737,1.9338008914989997,1.9338008914989997,2.9941074517373605,2.9941074517373605,2.989702112626663,2.989702112626663,3.0884931685270325,3.0884931685270325,3.147649504906135,3.147649504906135,-,0.0,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.0%,0.0%
Gas,WHD (unit rate),Unit Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8135405223791567,1.81,Direct Debit,Policy Cost Allowances,,,,662.7463466640479,763.6822461777582,0.27%,0.24%
Gas,Direct Fuel,Unit Rate,109.73758104123279,122.46075921901627,86.2259766093598,49.76033743921002,45.06242081431793,48.73768125283392,34.92933902729043,29.854293645074513,35.55203615692711,36.249038940672094,40.67785453754055,34.83274815892358,33.133354008390526,29.927439208086515,26.219991585047655,39.22,Direct Debit,Wholesale Costs,,,,662.7463466640479,763.6822461777582,5.92%,5.14%
Gas,Direct Fuel,Unit Rate,108.77600578503309,121.67600409045,86.047485645504,49.5506414978962,45.02721031235813,48.687386559589484,34.84497110754358,29.79578699769141,35.51335729138298,36.217833349681385,40.688341076236554,34.79570535111918,33.08507120659548,29.89521891835717,26.197057264241195,39.17,Direct Debit,Wholesale Costs,,,,662.7463466640479,763.6822461777582,5.91%,5.13%
Gas,Backwardation,Unit Rate,35.90249017360635,138.55273284297502,79.81714465672906,-35.765755578115076,-26.79494500928933,-13.825688926560524,-17.615118452711457,-17.61511845271146,0.0,2.391861495659478,2.3918614956594775,0.0,0.0,0.0,0.0,0.56,Direct Debit,Wholesale Costs,,,,662.7463466640479,763.6822461777582,0.08%,0.07%
Gas,Backwardation,Unit Rate,68.34842699540916,156.02989326520304,88.04231532983427,-42.30221640436323,-31.99429305502877,-13.696344267927907,-17.276597131725662,-17.276597131725662,0.0,2.477396053034416,2.477396053034416,0.0,0.0,0.0,0.0,0.65,Direct Debit,Wholesale Costs,,,,662.7463466640479,763.6822461777582,0.1%,0.09%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,801.6883199316958,54.15%,13.43%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,965.4044178155593,54.15%,11.15%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,740.9497361581259,54.15%,14.53%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,1619.7699588943133,54.15%,6.65%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,801.6883199316958,54.39%,13.43%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,965.4044178155593,54.39%,11.15%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,740.9497361581259,54.39%,14.53%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,1619.7699588943133,54.39%,6.65%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,801.6883199316958,106.66%,13.43%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,965.4044178155593,106.66%,11.15%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,740.9497361581259,106.66%,14.53%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,1619.7699588943133,106.66%,6.65%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,801.6883199316958,34.21%,13.43%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,965.4044178155593,34.21%,11.15%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,740.9497361581259,34.21%,14.53%
Gas,CO,Standing Charge,,,,,,,,,,,,,,,,107.66,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,1619.7699588943133,34.21%,6.65%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,801.6883199316958,3.2%,0.79%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,965.4044178155593,3.2%,0.66%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,740.9497361581259,3.2%,0.86%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,1619.7699588943133,3.2%,0.39%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,801.6883199316958,3.21%,0.79%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,965.4044178155593,3.21%,0.66%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,740.9497361581259,3.21%,0.86%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,1619.7699588943133,3.21%,0.39%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,801.6883199316958,6.3%,0.79%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,965.4044178155593,6.3%,0.66%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,740.9497361581259,6.3%,0.86%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,1619.7699588943133,6.3%,0.39%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,801.6883199316958,2.02%,0.79%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,965.4044178155593,2.02%,0.66%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,740.9497361581259,2.02%,0.86%
Gas,DRC,Standing Charge,,,,,,,,,,,,,,,,6.36,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,1619.7699588943133,2.02%,0.39%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,801.6883199316958,1.77%,0.44%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,965.4044178155593,1.77%,0.36%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,740.9497361581259,1.77%,0.47%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,1619.7699588943133,1.77%,0.22%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,801.6883199316958,1.78%,0.44%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,965.4044178155593,1.78%,0.36%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,740.9497361581259,1.78%,0.47%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,197.96005479348332,1619.7699588943133,1.78%,0.22%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,801.6883199316958,3.48%,0.44%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,965.4044178155593,3.48%,0.36%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,740.9497361581259,3.48%,0.47%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,100.9354722755703,1619.7699588943133,3.48%,0.22%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,801.6883199316958,1.12%,0.44%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,965.4044178155593,1.12%,0.36%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,740.9497361581259,1.12%,0.47%
Gas,EBIT,Standing Charge,,,,,,,,,,,,,,,,3.52,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,314.73003721782146,1619.7699588943133,1.12%,0.22%
Gas,HAP,Standing Charge,,,,,,,,,,,,,,,,1.86,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,801.6883199316958,0.94%,0.23%
Gas,HAP,Standing Charge,,,,,,,,,,,,,,,,1.86,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,965.4044178155593,0.94%,0.19%
Gas,HAP,Standing Charge,,,,,,,,,,,,,,,,1.86,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,740.9497361581259,0.94%,0.25%
Gas,HAP,Standing Charge,,,,,,,,,,,,,,,,1.86,PPM,OPEX,Jul 2026 - Sept 2026,2026-07-01,2026-09-01,198.80742031283106,1619.7699588943133,0.94%,0.11%
