Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
Standard Credit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,63.56020302
Standard Credit,Dual Fuel (implied),Unit Rate,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,44.65635122
Standard Credit,Dual Fuel (implied),Unit Rate,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,295.1835868
Standard Credit,Dual Fuel (implied),Unit Rate,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,74.11198043
Standard Credit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
Standard Credit,Dual Fuel (implied),Unit Rate,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,179.6197004
Standard Credit,Dual Fuel (implied),Unit Rate,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,136.3764395
Standard Credit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,6.053968412
Standard Credit,Dual Fuel (implied),Unit Rate,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,11.20085192
Standard Credit,Dual Fuel (implied),Unit Rate,CM,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,17.21659626
Standard Credit,Dual Fuel (implied),Unit Rate,DF,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,961.7284367
Standard Credit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,39.18684655
Standard Credit,Dual Fuel (implied),Unit Rate,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,19.87151097
Standard Credit,Dual Fuel (implied),Unit Rate,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,302.0609781
Standard Credit,Dual Fuel (implied),Unit Rate,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,79.58581135
Standard Credit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
Standard Credit,Dual Fuel (implied),Unit Rate,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,88.71004547
Standard Credit,Dual Fuel (implied),Unit Rate,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,154.3003161
Standard Credit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,5.322032416
Standard Credit,Dual Fuel (implied),Unit Rate,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,30.56858195
Standard Credit,Dual Fuel (implied),Unit Rate,CM,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,20.79836224
Standard Credit,Dual Fuel (implied),Unit Rate,DF,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,780.397228
Standard Credit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,38.49120825
Standard Credit,Dual Fuel (implied),Unit Rate,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,17.92211052
Standard Credit,Dual Fuel (implied),Unit Rate,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,269.7119216
Standard Credit,Dual Fuel (implied),Unit Rate,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,81.79994521
Standard Credit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
Standard Credit,Dual Fuel (implied),Unit Rate,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,79.68374239
Standard Credit,Dual Fuel (implied),Unit Rate,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,185.433643
Standard Credit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,6.931552503
Standard Credit,Dual Fuel (implied),Unit Rate,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
Standard Credit,Dual Fuel (implied),Unit Rate,CM,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,27.16621753
Standard Credit,Dual Fuel (implied),Unit Rate,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,77.39741375
Standard Credit,Dual Fuel (implied),Unit Rate,DF,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,757.9253825
Standard Credit,Dual Fuel (implied),Unit Rate,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,125.846478
Standard Credit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,38.56197123
Standard Credit,Dual Fuel (implied),Unit Rate,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,18.05732385
Standard Credit,Dual Fuel (implied),Unit Rate,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,13.64196571
Standard Credit,Dual Fuel (implied),Unit Rate,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,326.2741931
Standard Credit,Dual Fuel (implied),Unit Rate,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,194.5763872
Standard Credit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-1.7763
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,0.410791252
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.907227542
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,1.500699403
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,103.1436814
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,48.95919726
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,16.8527274
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.11953358
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.29863782
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,11.95167364
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.986103441
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,1.56262186
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,120.5856757
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,50.99102348
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,17.55212231
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.20837593
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,10.90926537
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.08228504
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,4.67006508
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,1.614624922
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,95.20248071
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,52.78840822
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,18.17081781
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,9.99688077
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,10.97981964
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,13.67506322
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
Standard Credit,Electricity Multi-Register,Standing Charge,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,66.88730102
Standard Credit,Electricity Multi-Register,Standing Charge,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,19.98348077
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,5.26002247
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,1.508338653
Standard Credit,Electricity Multi-Register,Standing Charge,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.593093458
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,123.6235186
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,3.410217236
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,-2.112555406
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.439278083
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1.414365942
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,84.41146429
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,47.08366536
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,16.20713209
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,8.832428477
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,9.95048638
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,11.0901065
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0.410791252
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.34010825
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,1.520523185
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,103.1436814
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,50.56121409
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,17.40417339
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.13976702
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.29863782
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.69908761
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,5.316434297
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,1.621094024
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,120.5856757
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,51.96786301
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,17.88836986
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,11.39048625
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,10.90926537
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,13.25048426
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
Standard Credit,Electricity Multi-Register,Standing Charge,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,66.1701391
Standard Credit,Electricity Multi-Register,Standing Charge,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,19.19649738
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,4.815911928
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,1.780353669
Standard Credit,Electricity Multi-Register,Standing Charge,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.93072275
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,95.20248071
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,22.91557996
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,-1.4283
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0.410791252
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,3.907227542
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,1.500699403
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,103.1436814
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,48.95919726
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,16.8527274
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,10.11953358
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,10.29863782
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,11.95167364
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,5.147500656
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,1.564984876
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,120.5856757
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,50.99102348
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,17.55212231
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,11.20837593
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,10.90926537
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,11.08228504
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
Standard Credit,Electricity Multi-Register,Standing Charge,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,64.5923829
Standard Credit,Electricity Multi-Register,Standing Charge,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,18.2148997
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,4.707570661
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,1.595800222
Standard Credit,Electricity Multi-Register,Standing Charge,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,9.350398226
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,95.20248071
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,10.97981964
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,1.150231283
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
Standard Credit,Electricity Multi-Register,Standing Charge,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,66.88730102
Standard Credit,Electricity Multi-Register,Standing Charge,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,19.98348077
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,5.401737329
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,1.510413501
Standard Credit,Electricity Multi-Register,Standing Charge,IC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,9.593093458
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,123.6235186
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,3.410217236
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,-2.112555406
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,3.439278083
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,1.414365942
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,84.41146429
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,47.08366536
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,16.20713209
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,8.832428477
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,9.95048638
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,11.0901065
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0.410791252
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,4.405603792
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,1.521482105
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,103.1436814
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,50.56121409
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,17.40417339
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,10.13976702
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,10.29863782
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,10.69908761
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,5.350468352
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,1.621592316
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,120.5856757
Standard Credit,Electricity Multi-Register,Standing Charge,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,51.96786301
Standard Credit,Electricity Multi-Register,Standing Charge,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,17.88836986
Standard Credit,Electricity Multi-Register,Standing Charge,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,11.39048625
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,10.90926537
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,13.25048426
Standard Credit,Electricity Multi-Register,Standing Charge,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
Standard Credit,Electricity Multi-Register,Standing Charge,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,66.1701391
Standard Credit,Electricity Multi-Register,Standing Charge,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,18.89376246
Standard Credit,Electricity Multi-Register,Standing Charge,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,4.696377567
Standard Credit,Electricity Multi-Register,Standing Charge,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,1.724242234
Standard Credit,Electricity Multi-Register,Standing Charge,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,9.93072275
Standard Credit,Electricity Multi-Register,Standing Charge,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,95.20248071
Standard Credit,Electricity Multi-Register,Standing Charge,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,19.50536273
Standard Credit,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-1.4283
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,26.30235716
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Apr 2023 - June 2023,01/04/2023,01/06/2023,18.52145384
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Apr 2023 - June 2023,01/04/2023,01/06/2023,1494.19181
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,39.25464984
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,28.06545583
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,149.1249526
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,46.99461096
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,110.9350128
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,175.3389092
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,5.369592507
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,15.89964409
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Apr 2024 - June 2024,01/04/2024,01/06/2024,25.10718624
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Apr 2024 - June 2024,01/04/2024,01/06/2024,477.1680565
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,21.15086006
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,12.43061056
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,114.77801
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,48.94490607
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,51.59586373
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,204.1819128
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.978997627
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,15.89964409
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Apr 2025 - June 2025,01/04/2025,01/06/2025,32.4415471
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Apr 2025 - June 2025,01/04/2025,01/06/2025,527.7336147
Standard Credit,Electricity Multi-Register,Unit Rate,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,24.34695613
Standard Credit,Electricity Multi-Register,Unit Rate,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,13.58717684
Standard Credit,Electricity Multi-Register,Unit Rate,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,142.6049029
Standard Credit,Electricity Multi-Register,Unit Rate,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,50.67016712
Standard Credit,Electricity Multi-Register,Unit Rate,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
Standard Credit,Electricity Multi-Register,Unit Rate,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,57.26778676
Standard Credit,Electricity Multi-Register,Unit Rate,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,213.5188753
Standard Credit,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,6.143868984
Standard Credit,Electricity Multi-Register,Unit Rate,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
Standard Credit,Electricity Multi-Register,Unit Rate,CM,Apr 2026 - June 2026,01/04/2026,01/06/2026,52.09104467
Standard Credit,Electricity Multi-Register,Unit Rate,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,49.32974714
Standard Credit,Electricity Multi-Register,Unit Rate,DF,Apr 2026 - June 2026,01/04/2026,01/06/2026,430.3769001
