Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Cost Value
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2023 - June 2023,29.923895890410957
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2023 - June 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2023 - June 2023,10.298637820906496
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2023 - June 2023,4.67217364352585
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2024 - June 2024,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2024 - June 2024,5.553412610474796
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2024 - June 2024,1.5713421466079627
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2024 - June 2024,120.5856757142857
PPM,Electricity Single-Rate,Standing Charge,OC,Apr 2024 - June 2024,50.64830136986301
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2024 - June 2024,31.165749510763195
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2024 - June 2024,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2024 - June 2024,10.909265371253543
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2024 - June 2024,4.665285041361693
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2025 - June 2025,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2025 - June 2025,5.1713756610967945
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2025 - June 2025,1.589699164186836
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2025 - June 2025,95.2024807142857
PPM,Electricity Single-Rate,Standing Charge,OC,Apr 2025 - June 2025,52.43360547945205
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2025 - June 2025,32.26431232876712
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2025 - June 2025,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2025 - June 2025,10.979819636605354
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2025 - June 2025,3.346709798469313
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2026 - June 2026,0.0
PPM,Electricity Single-Rate,Standing Charge,CO,Apr 2026 - June 2026,80.93928890537475
PPM,Electricity Single-Rate,Standing Charge,DRC,Apr 2026 - June 2026,6.026958861168223
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2026 - June 2026,5.929928970746206
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2026 - June 2026,1.4711113498075978
PPM,Electricity Single-Rate,Standing Charge,IC,Apr 2026 - June 2026,9.400023847676366
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2026 - June 2026,123.62351857142858
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2026 - June 2026,3.4102172359204843
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2026 - June 2026,-5.227533195
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2023 - Mar 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2023 - Mar 2023,3.3696355780860143
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2023 - Mar 2023,1.3607009156498413
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2023 - Mar 2023,84.41146428571427
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2023 - Mar 2023,46.76720547945205
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2023 - Mar 2023,28.777569471624258
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2023 - Mar 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2023 - Mar 2023,9.950486379774246
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2023 - Mar 2023,4.072806502704793
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2024 - Mar 2024,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2024 - Mar 2024,4.831609559362521
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2024 - Mar 2024,1.5343084927508055
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2024 - Mar 2024,103.14368142857143
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2024 - Mar 2024,50.22138082191781
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2024 - Mar 2024,30.903049706457924
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2024 - Mar 2024,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2024 - Mar 2024,10.298637820906496
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2024 - Mar 2024,4.157887606494429
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2025 - Mar 2025,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2025 - Mar 2025,5.873384518835744
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2025 - Mar 2025,1.587015051901269
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2025 - Mar 2025,120.5856757142857
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2025 - Mar 2025,51.61857534246575
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2025 - Mar 2025,31.76279452054793
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2025 - Mar 2025,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2025 - Mar 2025,10.909265371253543
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2025 - Mar 2025,3.8484746706123665
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2026 - Mar 2026,0.0
PPM,Electricity Single-Rate,Standing Charge,CO,Jan 2026 - Mar 2026,80.0714623624294
PPM,Electricity Single-Rate,Standing Charge,DRC,Jan 2026 - Mar 2026,6.21746325580025
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2026 - Mar 2026,5.498934638143216
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2026 - Mar 2026,1.775600684546447
PPM,Electricity Single-Rate,Standing Charge,IC,Jan 2026 - Mar 2026,9.73247567136549
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2026 - Mar 2026,95.2024807142857
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2026 - Mar 2026,22.915579962327037
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2026 - Mar 2026,-3.1599999999999997
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2023 - Sept 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2023 - Sept 2023,3.8090759009818345
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2023 - Sept 2023,1.4250658460403167
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2023 - Sept 2023,103.14368142857143
PPM,Electricity Single-Rate,Standing Charge,OC,Jul 2023 - Sept 2023,48.63013150684932
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jul 2023 - Sept 2023,29.923895890410957
PPM,Electricity Single-Rate,Standing Charge,PAP,Jul 2023 - Sept 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2023 - Sept 2023,10.298637820906496
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2023 - Sept 2023,4.67217364352585
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2024 - Sept 2024,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2024 - Sept 2024,5.732944421772706
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2024 - Sept 2024,1.573970671857175
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2024 - Sept 2024,120.5856757142857
PPM,Electricity Single-Rate,Standing Charge,OC,Jul 2024 - Sept 2024,50.64830136986301
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jul 2024 - Sept 2024,31.165749510763195
PPM,Electricity Single-Rate,Standing Charge,PAP,Jul 2024 - Sept 2024,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2024 - Sept 2024,10.909265371253543
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2024 - Sept 2024,4.665285041361693
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2025 - Sept 2025,0.0
PPM,Electricity Single-Rate,Standing Charge,CO,Jul 2025 - Sept 2025,78.1622439679495
PPM,Electricity Single-Rate,Standing Charge,DRC,Jul 2025 - Sept 2025,6.262204368723566
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2025 - Sept 2025,5.292978036800138
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2025 - Sept 2025,1.610011246467036
PPM,Electricity Single-Rate,Standing Charge,IC,Jul 2025 - Sept 2025,9.16478581619964
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2025 - Sept 2025,95.2024807142857
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2025 - Sept 2025,10.979819636605354
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2025 - Sept 2025,0.10390263632931142
PPM,Electricity Single-Rate,Standing Charge,AA,Jul 2026 - Sept 2026,0.0
PPM,Electricity Single-Rate,Standing Charge,CO,Jul 2026 - Sept 2026,80.93928890537475
PPM,Electricity Single-Rate,Standing Charge,DRC,Jul 2026 - Sept 2026,5.983481297506043
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jul 2026 - Sept 2026,5.972513418495573
PPM,Electricity Single-Rate,Standing Charge,HAP,Jul 2026 - Sept 2026,1.471098273697518
PPM,Electricity Single-Rate,Standing Charge,IC,Jul 2026 - Sept 2026,9.400023847676366
PPM,Electricity Single-Rate,Standing Charge,NC,Jul 2026 - Sept 2026,123.62351857142858
PPM,Electricity Single-Rate,Standing Charge,PC,Jul 2026 - Sept 2026,3.4102172359204843
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jul 2026 - Sept 2026,-5.227533195
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2022 - Dec 2022,0.0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2022 - Dec 2022,3.3696355780860143
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2022 - Dec 2022,1.3607009156498413
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2022 - Dec 2022,84.41146428571427
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2022 - Dec 2022,46.76720547945205
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2022 - Dec 2022,28.777569471624258
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2022 - Dec 2022,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2022 - Dec 2022,9.950486379774246
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2022 - Dec 2022,4.072806502704793
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2023 - Dec 2023,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2023 - Dec 2023,4.90556541743853
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2023 - Dec 2023,1.5353912804688963
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2023 - Dec 2023,103.14368142857143
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2023 - Dec 2023,50.22138082191781
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2023 - Dec 2023,30.903049706457924
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2023 - Dec 2023,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2023 - Dec 2023,10.298637820906496
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2023 - Dec 2023,4.157887606494429
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2024 - Dec 2024,4.382769007830937
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2024 - Dec 2024,5.902667143311224
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2024 - Dec 2024,1.5874437788062143
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2024 - Dec 2024,120.5856757142857
PPM,Electricity Single-Rate,Standing Charge,OC,Oct 2024 - Dec 2024,51.61857534246575
PPM,Electricity Single-Rate,Standing Charge,PAAC,Oct 2024 - Dec 2024,31.76279452054793
PPM,Electricity Single-Rate,Standing Charge,PAP,Oct 2024 - Dec 2024,0.0
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2024 - Dec 2024,10.909265371253543
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2024 - Dec 2024,3.8484746706123665
PPM,Electricity Single-Rate,Standing Charge,AA,Oct 2025 - Dec 2025,0.0
PPM,Electricity Single-Rate,Standing Charge,CO,Oct 2025 - Dec 2025,80.0714623624294
PPM,Electricity Single-Rate,Standing Charge,DRC,Oct 2025 - Dec 2025,6.421116849573569
PPM,Electricity Single-Rate,Standing Charge,EBIT,Oct 2025 - Dec 2025,5.257593714468662
PPM,Electricity Single-Rate,Standing Charge,HAP,Oct 2025 - Dec 2025,1.7251199137982514
PPM,Electricity Single-Rate,Standing Charge,IC,Oct 2025 - Dec 2025,9.73247567136549
PPM,Electricity Single-Rate,Standing Charge,NC,Oct 2025 - Dec 2025,95.2024807142857
PPM,Electricity Single-Rate,Standing Charge,PC,Oct 2025 - Dec 2025,19.505362726406556
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Oct 2025 - Dec 2025,-3.1599999999999997
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2023 - June 2023,3.6281576038415646
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2023 - June 2023,18.00005259322603
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2023 - June 2023,1089.960542506169
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2023 - June 2023,27.372089974346377
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2023 - June 2023,19.29394726699048
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2023 - June 2023,122.83316033505
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2023 - June 2023,47.32367671232874
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2023 - June 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2023 - June 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2023 - June 2023,129.41894714943948
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2023 - June 2023,2.099092506511613
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2024 - June 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2024 - June 2024,23.47032631810719
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2024 - June 2024,352.81674784941504
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2024 - June 2024,16.863657760069295
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2024 - June 2024,8.714936478120457
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2024 - June 2024,96.3021345651399
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2024 - June 2024,49.2876281800391
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2024 - June 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2024 - June 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2024 - June 2024,150.70752998590638
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2024 - June 2024,2.095997627278443
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2025 - June 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2025 - June 2025,28.350186530706992
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2025 - June 2025,387.26692007059006
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2025 - June 2025,19.403143122245567
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2025 - June 2025,9.454441338611973
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2025 - June 2025,118.20915870275697
PPM,Electricity Single-Rate,Unit Rate,OC,Apr 2025 - June 2025,51.02496986301373
PPM,Electricity Single-Rate,Unit Rate,PAAC,Apr 2025 - June 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Apr 2025 - June 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2025 - June 2025,157.60437615231305
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2025 - June 2025,2.101468984303368
PPM,Electricity Single-Rate,Unit Rate,AA,Apr 2026 - June 2026,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Apr 2026 - June 2026,42.671816390679375
PPM,Electricity Single-Rate,Unit Rate,CO,Apr 2026 - June 2026,46.25638628615202
PPM,Electricity Single-Rate,Unit Rate,DF,Apr 2026 - June 2026,298.381204408285
PPM,Electricity Single-Rate,Unit Rate,DRC,Apr 2026 - June 2026,3.7583188334369666
PPM,Electricity Single-Rate,Unit Rate,EBIT,Apr 2026 - June 2026,16.109356307650664
PPM,Electricity Single-Rate,Unit Rate,HAP,Apr 2026 - June 2026,7.187020197913795
PPM,Electricity Single-Rate,Unit Rate,IC,Apr 2026 - June 2026,9.14749098700181
PPM,Electricity Single-Rate,Unit Rate,NC,Apr 2026 - June 2026,117.23627812900241
PPM,Electricity Single-Rate,Unit Rate,PC,Apr 2026 - June 2026,74.5585767023598
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Apr 2026 - June 2026,0.0
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2023 - Mar 2023,3.6281576038415646
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2023 - Mar 2023,11.671120371343685
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2023 - Mar 2023,1597.1745371627455
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2023 - Mar 2023,36.76233350734821
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2023 - Mar 2023,26.53125907179503
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2023 - Mar 2023,122.7381657016873
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2023 - Mar 2023,45.51079843444224
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2023 - Mar 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2023 - Mar 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2023 - Mar 2023,115.54393468438158
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2023 - Mar 2023,1.8298116171572252
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2024 - Mar 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2024 - Mar 2024,17.216596257944094
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2024 - Mar 2024,473.4829497909647
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2024 - Mar 2024,19.102444891623342
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2024 - Mar 2024,10.126255995624117
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2024 - Mar 2024,130.0471771222767
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2024 - Mar 2024,48.87217690802347
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2024 - Mar 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2024 - Mar 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2024 - Mar 2024,131.09470543880474
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2024 - Mar 2024,1.8680364608888027
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2025 - Mar 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2025 - Mar 2025,20.7983622372881
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2025 - Mar 2025,355.90694681107556
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2025 - Mar 2025,17.989555975669887
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2025 - Mar 2025,8.732403874983756
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2025 - Mar 2025,104.4052316933532
PPM,Electricity Single-Rate,Unit Rate,OC,Jan 2025 - Mar 2025,50.23183561643837
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jan 2025 - Mar 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jan 2025 - Mar 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2025 - Mar 2025,149.55721767247115
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2025 - Mar 2025,1.9510161166559024
PPM,Electricity Single-Rate,Unit Rate,AA,Jan 2026 - Mar 2026,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Jan 2026 - Mar 2026,24.053416438725467
PPM,Electricity Single-Rate,Unit Rate,CO,Jan 2026 - Mar 2026,45.76042789137547
PPM,Electricity Single-Rate,Unit Rate,DF,Jan 2026 - Mar 2026,311.3397552471971
PPM,Electricity Single-Rate,Unit Rate,DRC,Jan 2026 - Mar 2026,3.8592462271557517
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jan 2026 - Mar 2026,17.342229408640577
PPM,Electricity Single-Rate,Unit Rate,HAP,Jan 2026 - Mar 2026,8.240767405245407
PPM,Electricity Single-Rate,Unit Rate,IC,Jan 2026 - Mar 2026,9.471011449299391
PPM,Electricity Single-Rate,Unit Rate,NC,Jan 2026 - Mar 2026,119.16907758279102
PPM,Electricity Single-Rate,Unit Rate,PC,Jan 2026 - Mar 2026,151.02941536925738
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jan 2026 - Mar 2026,0.0
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2023 - Sept 2023,12.044611622409928
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2023 - Sept 2023,18.00005259322603
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2023 - Sept 2023,493.3234263089518
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2023 - Sept 2023,16.099933007038338
PPM,Electricity Single-Rate,Unit Rate,HAP,Jul 2023 - Sept 2023,10.516772901874523
PPM,Electricity Single-Rate,Unit Rate,NC,Jul 2023 - Sept 2023,129.0548052012225
PPM,Electricity Single-Rate,Unit Rate,OC,Jul 2023 - Sept 2023,47.32367671232874
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jul 2023 - Sept 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jul 2023 - Sept 2023,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Jul 2023 - Sept 2023,129.41894714943948
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jul 2023 - Sept 2023,2.099092506511613
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2024 - Sept 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2024 - Sept 2024,21.613731818623155
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2024 - Sept 2024,299.9704597431518
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2024 - Sept 2024,15.837847550909558
PPM,Electricity Single-Rate,Unit Rate,HAP,Jul 2024 - Sept 2024,7.8990126866174055
PPM,Electricity Single-Rate,Unit Rate,NC,Jul 2024 - Sept 2024,90.0471263791401
PPM,Electricity Single-Rate,Unit Rate,OC,Jul 2024 - Sept 2024,49.2876281800391
PPM,Electricity Single-Rate,Unit Rate,PAAC,Jul 2024 - Sept 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PAP,Jul 2024 - Sept 2024,0.0
PPM,Electricity Single-Rate,Unit Rate,PC,Jul 2024 - Sept 2024,150.70752998590638
PPM,Electricity Single-Rate,Unit Rate,SMNCC,Jul 2024 - Sept 2024,2.095997627278443
PPM,Electricity Single-Rate,Unit Rate,AA,Jul 2025 - Sept 2025,0.0
PPM,Electricity Single-Rate,Unit Rate,CM,Jul 2025 - Sept 2025,27.62656141685042
PPM,Electricity Single-Rate,Unit Rate,CO,Jul 2025 - Sept 2025,44.669319422867204
PPM,Electricity Single-Rate,Unit Rate,DF,Jul 2025 - Sept 2025,347.0285923532687
PPM,Electricity Single-Rate,Unit Rate,DRC,Jul 2025 - Sept 2025,3.9285966203815867
PPM,Electricity Single-Rate,Unit Rate,EBIT,Jul 2025 - Sept 2025,18.765470564824575
